id,No., POKÉMON,FORM, Type 1,Type 2,BST,HP,ATK,DEF,SPATK,SPDEF,SPD,BASE EXP,EXP TYPE,EGG GROUP 1,EGG GROUP 2,PHASE,EVO LVL,EVO 1,EVO 2,EVO 3,EVO 4,EVO 5,EVO 6,EVO 7,EVO 8,Merged Doc ID - scr_dex_2,Merged Doc URL - scr_dex_2,Link to merged Doc - scr_dex_2,Document Merge Status - scr_dex_2,Merged Doc ID - Job (_1559084822295_UPGRADE),Merged Doc URL - Job (_1559084822295_UPGRADE),Link to merged Doc - Job (_1559084822295_UPGRADE),Document Merge Status - Job (_1559084822295_UPGRADE),Merged Doc ID - scr_dex (Run),Merged Doc URL - scr_dex (Run),Link to merged Doc - scr_dex (Run),Document Merge Status - scr_dex (Run)
315,211,QWILFISH,,Water,Poison,440,65,95,85,55,55,85,88,,Water 2,,1,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1JfHg3yC-lJZuT_GXT8kJhRzIb2nkz2gox-rcz0x6uYU,https://docs.google.com/document/d/1JfHg3yC-lJZuT_GXT8kJhRzIb2nkz2gox-rcz0x6uYU/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:33 PM,181nvN9p0dFCF3fG1cHKF9rf-wMxlGfoLZjBj8o4hZTM,https://docs.google.com/document/d/181nvN9p0dFCF3fG1cHKF9rf-wMxlGfoLZjBj8o4hZTM/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:30 PM
316,212,SCIZOR,FEMALE,Bug,Steel,500,70,130,100,55,80,65,175,,Bug,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1B0w7kyUsgR0UZjwGf3Ug5cBx_n-ShTLscsdYiAY-uFs,https://docs.google.com/document/d/1B0w7kyUsgR0UZjwGf3Ug5cBx_n-ShTLscsdYiAY-uFs/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:33 PM,181nvN9p0dFCF3fG1cHKF9rf-wMxlGfoLZjBj8o4hZTM,https://docs.google.com/document/d/181nvN9p0dFCF3fG1cHKF9rf-wMxlGfoLZjBj8o4hZTM/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:30 PM
317,212,SCIZOR,MALE,Bug,Steel,500,70,130,100,55,80,65,175,,Bug,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1F5MtFxvQBz6He9EsbABmT0tl26KbqfoohgU1Er9s_LE,https://docs.google.com/document/d/1F5MtFxvQBz6He9EsbABmT0tl26KbqfoohgU1Er9s_LE/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:34 PM,181nvN9p0dFCF3fG1cHKF9rf-wMxlGfoLZjBj8o4hZTM,https://docs.google.com/document/d/181nvN9p0dFCF3fG1cHKF9rf-wMxlGfoLZjBj8o4hZTM/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:30 PM
318,212,SCIZOR,MEGA,Bug,Steel,600,70,150,140,65,100,75,210,,Bug,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1iqLjnBc6MAUjv3c3XGZUVIflV4b6WucQr--KgSdohyI,https://docs.google.com/document/d/1iqLjnBc6MAUjv3c3XGZUVIflV4b6WucQr--KgSdohyI/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:34 PM,181nvN9p0dFCF3fG1cHKF9rf-wMxlGfoLZjBj8o4hZTM,https://docs.google.com/document/d/181nvN9p0dFCF3fG1cHKF9rf-wMxlGfoLZjBj8o4hZTM/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:30 PM
319,213,SHUCKLE,,Bug,Rock,505,20,10,230,10,230,5,177,,Bug,,1,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1uE8Wx30jxKv3dZdtEI58ty-mqTm0TmO-1A6zMMS2V-4,https://docs.google.com/document/d/1uE8Wx30jxKv3dZdtEI58ty-mqTm0TmO-1A6zMMS2V-4/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:34 PM,181nvN9p0dFCF3fG1cHKF9rf-wMxlGfoLZjBj8o4hZTM,https://docs.google.com/document/d/181nvN9p0dFCF3fG1cHKF9rf-wMxlGfoLZjBj8o4hZTM/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:30 PM
320,214,HERACROSS,FEMALE,Bug,Fighting,500,80,125,75,40,95,85,175,,Bug,,1,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),11wNCso8tp_TBEj9m_ZnIP6iVDyZmz8cva19AuNTObxg,https://docs.google.com/document/d/11wNCso8tp_TBEj9m_ZnIP6iVDyZmz8cva19AuNTObxg/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:34 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
321,214,HERACROSS,MALE,Bug,Fighting,500,80,125,75,40,95,85,175,,Bug,,1,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1hyYAeqXMa0pwbotYPlCgcjQv9QIsZW_Hb-gc4vt9mUo,https://docs.google.com/document/d/1hyYAeqXMa0pwbotYPlCgcjQv9QIsZW_Hb-gc4vt9mUo/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:34 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
322,214,HERACROSS,MEGA,Bug,Fighting,600,80,185,115,40,105,75,210,,Bug,,1,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1eoS95TytIaywN7tDCop6-w8SqwgQxywiIrrhVCN6Kuk,https://docs.google.com/document/d/1eoS95TytIaywN7tDCop6-w8SqwgQxywiIrrhVCN6Kuk/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:34 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
323,215,SNEASEL,FEMALE,Dark,Ice,430,55,95,55,35,75,115,86,,Field,,1,Level with Razor Fang at Night,WEAVILE,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1c1z2jHXe5IS6MNepZ2w7DVa0SMwg18lH3WYtvoc2MIU,https://docs.google.com/document/d/1c1z2jHXe5IS6MNepZ2w7DVa0SMwg18lH3WYtvoc2MIU/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:34 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
324,215,SNEASEL,MALE,Dark,Ice,430,55,95,55,35,75,115,86,,Field,,1,Level with Razor Fang at Night,WEAVILE,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1QnlsJl5D82lDPcqsGf_aqM5a5L9Br0FOTYo4UVTV5UA,https://docs.google.com/document/d/1QnlsJl5D82lDPcqsGf_aqM5a5L9Br0FOTYo4UVTV5UA/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:34 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
325,216,TEDDIURSA,,Normal,,330,60,80,50,50,50,40,66,,Field,,1,30,URSARING,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1WfSHrwcV-hCDupmB0R5c4r0f96LmUK_PeEPPnt2m__w,https://docs.google.com/document/d/1WfSHrwcV-hCDupmB0R5c4r0f96LmUK_PeEPPnt2m__w/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:34 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
326,217,URSARING,FEMALE,Normal,,500,90,130,75,75,75,55,175,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1KbzKXUxem1m8l6TbLB1P-TpVQ4_NaN1ZvZROSNVOiXA,https://docs.google.com/document/d/1KbzKXUxem1m8l6TbLB1P-TpVQ4_NaN1ZvZROSNVOiXA/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:34 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
327,217,URSARING,MALE,Normal,,500,90,130,75,75,75,55,175,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1sw3CP7TOLhaXyFR42DLHLyMSqcnZ4nCLD-PkX3gjVGU,https://docs.google.com/document/d/1sw3CP7TOLhaXyFR42DLHLyMSqcnZ4nCLD-PkX3gjVGU/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:34 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
328,218,SLUGMA,,Fire,,250,40,40,40,70,40,20,50,,Amorphous,,1,38,MAGCARGO,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1wjEN6sK9fyzjdJfzHjHhXEoiks92Wgv5bDXpZX5EzBw,https://docs.google.com/document/d/1wjEN6sK9fyzjdJfzHjHhXEoiks92Wgv5bDXpZX5EzBw/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:34 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
329,219,MAGCARGO,,Fire,Rock,430,60,50,120,90,80,30,151,,Amorphous,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1PFLbDNE52knFWT8ParDAeN_YbkXtHFuxdbZzWD8SsTI,https://docs.google.com/document/d/1PFLbDNE52knFWT8ParDAeN_YbkXtHFuxdbZzWD8SsTI/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:34 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
330,220,SWINUB,,Ice,Ground,250,50,50,40,30,30,50,50,,Field,,1,33,PILOSWINE,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1Jlo1FUNIBQm3DWxTHSEh1fsv7_q5XFazoHakTH0tuI4,https://docs.google.com/document/d/1Jlo1FUNIBQm3DWxTHSEh1fsv7_q5XFazoHakTH0tuI4/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:34 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
331,221,PILOSWINE,FEMALE,Ice,Ground,450,100,100,80,60,60,50,158,,Field,,2,Level with Ancient Power,MAMOSWINE,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1WTV0UZkOYiNMR4mDA06Q9tzqDk7XE2rUCqnOj9cFzJQ,https://docs.google.com/document/d/1WTV0UZkOYiNMR4mDA06Q9tzqDk7XE2rUCqnOj9cFzJQ/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:35 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
332,221,PILOSWINE,MALE,Ice,Ground,450,100,100,80,60,60,50,158,,Field,,2,Level with Ancient Power,MAMOSWINE,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1qBwN1r6ZlGuefU5pM5vyUPTPIjDIKOYbOeDv1DTs6AE,https://docs.google.com/document/d/1qBwN1r6ZlGuefU5pM5vyUPTPIjDIKOYbOeDv1DTs6AE/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:35 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
333,222,CORSOLA,,Water,Rock,410,65,55,95,65,95,35,144,,Water 3,Water 1,1,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),11zjC3D4K8OoNAeqxziJu1kSZZtyMOEXzXED6ibqADTg,https://docs.google.com/document/d/11zjC3D4K8OoNAeqxziJu1kSZZtyMOEXzXED6ibqADTg/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:35 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
334,223,REMORAID,,Water,,300,35,65,35,65,35,65,60,,Water 2,Water 1,1,25,OCTILLERY,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1YUtFNGhsBfQWEEnGDXeq9vHKf2mccO1Oa8hbgCspw4k,https://docs.google.com/document/d/1YUtFNGhsBfQWEEnGDXeq9vHKf2mccO1Oa8hbgCspw4k/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:35 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
335,224,OCTILLERY,FEMALE,Water,,480,75,105,75,105,75,45,168,,Water 2,Water 1,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1MOEdKLKcLd6JToIEQ7S_i2cjQPISb7rTAfTjxihhHko,https://docs.google.com/document/d/1MOEdKLKcLd6JToIEQ7S_i2cjQPISb7rTAfTjxihhHko/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:35 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
336,224,OCTILLERY,MALE,Water,,480,75,105,75,105,75,45,168,,Water 2,Water 1,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1UqxHKNcWJUpSPkN54-R84JRa7lLoVQPV1ri1Dgep6Rs,https://docs.google.com/document/d/1UqxHKNcWJUpSPkN54-R84JRa7lLoVQPV1ri1Dgep6Rs/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:35 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
337,225,DELIBIRD,,Ice,Flying,330,45,55,45,65,45,75,116,,Field,Water 1,1,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1oJqKPG6naae52kgRhGusmNdPjYHUJponnn9EbHmdqBc,https://docs.google.com/document/d/1oJqKPG6naae52kgRhGusmNdPjYHUJponnn9EbHmdqBc/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:35 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
338,226,MANTINE,,Water,Flying,485,85,40,70,80,140,70,170,,Water 1,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1vIPX7NpCKK6af8bth9srHJVf3Gulou7pnsFc_8Wh2zY,https://docs.google.com/document/d/1vIPX7NpCKK6af8bth9srHJVf3Gulou7pnsFc_8Wh2zY/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:35 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
339,227,SKARMORY,,Steel,Flying,465,65,80,140,40,70,70,163,,Flying,,1,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1uJy4k7owxhjad9q5uUg95mbX4iUMeXb2PhilqVd5iVY,https://docs.google.com/document/d/1uJy4k7owxhjad9q5uUg95mbX4iUMeXb2PhilqVd5iVY/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:35 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
340,228,HOUNDOUR,,Dark,Fire,330,45,60,30,80,50,65,66,,Field,,1,24,HOUNDOOM,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1mOb72_icO0BVK9VcE2_mDP1-6hOLnNCamnWqQeIv0JA,https://docs.google.com/document/d/1mOb72_icO0BVK9VcE2_mDP1-6hOLnNCamnWqQeIv0JA/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:35 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
341,229,HOUNDOOM,FEMALE,Dark,Fire,500,75,90,50,110,80,95,175,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1dub_kUaz34wEYKEVSgUmfs18fBHFcWwFSUGUO2RoC2c,https://docs.google.com/document/d/1dub_kUaz34wEYKEVSgUmfs18fBHFcWwFSUGUO2RoC2c/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:35 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
342,229,HOUNDOOM,MALE,Dark,Fire,500,75,90,50,110,80,95,175,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1Ia0T2g-ubJGpnoFmpwOT-BUUjdm5dKM-KbDKpkmXGuc,https://docs.google.com/document/d/1Ia0T2g-ubJGpnoFmpwOT-BUUjdm5dKM-KbDKpkmXGuc/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:36 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
343,229,HOUNDOOM,MEGA,Dark,Fire,600,75,90,90,140,90,115,210,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1-wv2rZoUeeC7fWwyFIIfgfI8he55JB3aB2-NocSgIAM,https://docs.google.com/document/d/1-wv2rZoUeeC7fWwyFIIfgfI8he55JB3aB2-NocSgIAM/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:36 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
344,230,KINGDRA,,Water,Dragon,540,75,95,95,95,95,85,243,,Dragon,Water 1,3,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1aNhgpge4gXmi7pVIXjSBGCN-yQgZjYV753qdw8wjZE0,https://docs.google.com/document/d/1aNhgpge4gXmi7pVIXjSBGCN-yQgZjYV753qdw8wjZE0/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:36 PM,1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U,https://docs.google.com/document/d/1n8IX1-tla-YCrAKyXla93Zaj3V7Y-d_JZ8yFc-cPr2U/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:35 PM
